"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Trumbull County, OH"	"39155"	"2005"	"2005"	37	217926	17.0	17.2
	"Trumbull County, OH"	"39155"	"2006"	"2006"	38	216185	17.6	18.5
	"Trumbull County, OH"	"39155"	"2007"	"2007"	68	214296	31.7	31.9
	"Trumbull County, OH"	"39155"	"2008"	"2008"	47	212191	22.1	23.3
	"Trumbull County, OH"	"39155"	"2009"	"2009"	33	211290	15.6	16.7
	"Trumbull County, OH"	"39155"	"2010"	"2010"	50	210312	23.8	24.1
	"Trumbull County, OH"	"39155"	"2011"	"2011"	61	209264	29.1	31.3
	"Trumbull County, OH"	"39155"	"2012"	"2012"	39	207406	18.8	20.3
	"Trumbull County, OH"	"39155"	"2013"	"2013"	43	206442	20.8	22.5
	"Trumbull County, OH"	"39155"	"2014"	"2014"	61	205175	29.7	33.3
	"Trumbull County, OH"	"39155"	"2015"	"2015"	96	203751	47.1	53.9
	"Trumbull County, OH"	"39155"	"2016"	"2016"	119	201825	59.0	64.5
	"Trumbull County, OH"	"39155"	"2017"	"2017"	138	200380	68.9	79.2
	"Trumbull County, OH"	"39155"	"2018"	"2018"	87	198627	43.8	50.1
	"Tuscarawas County, OH"	"39157"	"1999"	"1999"	Suppressed	90501	Suppressed	Suppressed
	"Tuscarawas County, OH"	"39157"	"2000"	"2000"	Suppressed	90914	Suppressed	Suppressed
	"Tuscarawas County, OH"	"39157"	"2001"	"2001"	Suppressed	91319	Suppressed	Suppressed
	"Tuscarawas County, OH"	"39157"	"2002"	"2002"	Suppressed	91735	Suppressed	Suppressed
	"Tuscarawas County, OH"	"39157"	"2003"	"2003"	Suppressed	92015	Suppressed	Suppressed
	"Tuscarawas County, OH"	"39157"	"2004"	"2004"	Suppressed	92348	Suppressed	Suppressed
	"Tuscarawas County, OH"	"39157"	"2005"	"2005"	Suppressed	92286	Suppressed	Suppressed
	"Tuscarawas County, OH"	"39157"	"2006"	"2006"	Suppressed	92271	Suppressed	Suppressed
	"Tuscarawas County, OH"	"39157"	"2007"	"2007"	Suppressed	92511	Suppressed	Suppressed
	"Tuscarawas County, OH"	"39157"	"2008"	"2008"	Suppressed	92634	Suppressed	Suppressed
	"Tuscarawas County, OH"	"39157"	"2009"	"2009"	Suppressed	92584	Suppressed	Suppressed
	"Tuscarawas County, OH"	"39157"	"2010"	"2010"	Suppressed	92582	Suppressed	Suppressed
	"Tuscarawas County, OH"	"39157"	"2011"	"2011"	17	92508	Unreliable	Unreliable
	"Tuscarawas County, OH"	"39157"	"2012"	"2012"	Suppressed	92392	Suppressed	Suppressed
	"Tuscarawas County, OH"	"39157"	"2013"	"2013"	13	92672	Unreliable	Unreliable
	"Tuscarawas County, OH"	"39157"	"2014"	"2014"	11	92788	Unreliable	Unreliable
	"Tuscarawas County, OH"	"39157"	"2015"	"2015"	10	92916	Unreliable	Unreliable
	"Tuscarawas County, OH"	"39157"	"2016"	"2016"	16	92420	Unreliable	Unreliable
	"Tuscarawas County, OH"	"39157"	"2017"	"2017"	23	92297	24.9	28.1
	"Tuscarawas County, OH"	"39157"	"2018"	"2018"	14	92176	Unreliable	Unreliable
	"Union County, OH"	"39159"	"1999"	"1999"	Suppressed	40154	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2000"	"2000"	Suppressed	40909	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2001"	"2001"	Suppressed	42859	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2002"	"2002"	Suppressed	43517	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2003"	"2003"	Suppressed	44665	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2004"	"2004"	Suppressed	45819	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2005"	"2005"	Suppressed	46952	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2006"	"2006"	Suppressed	48589	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2007"	"2007"	Suppressed	49906	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2008"	"2008"	Suppressed	50856	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2009"	"2009"	Suppressed	51798	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2010"	"2010"	11	52300	Unreliable	Unreliable
	"Union County, OH"	"39159"	"2011"	"2011"	Suppressed	52764	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2012"	"2012"	Suppressed	52715	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2013"	"2013"	Suppressed	53306	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2014"	"2014"	Suppressed	53776	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2015"	"2015"	Suppressed	54277	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2016"	"2016"	Suppressed	55457	Suppressed	Suppressed
	"Union County, OH"	"39159"	"2017"	"2017"	12	56741	Unreliable	Unreliable
	"Union County, OH"	"39159"	"2018"	"2018"	Suppressed	57835	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"1999"	"1999"	Suppressed	29825	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2000"	"2000"	Suppressed	29659	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2001"	"2001"	Suppressed	29430	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2002"	"2002"	Suppressed	29327	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2003"	"2003"	Suppressed	29288	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2004"	"2004"	Suppressed	29322	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2005"	"2005"	Suppressed	29264	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2006"	"2006"	Suppressed	29342	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2007"	"2007"	Suppressed	29182	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2008"	"2008"	Suppressed	29075	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2009"	"2009"	Suppressed	28849	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2010"	"2010"	Suppressed	28744	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2011"	"2011"	Suppressed	28601	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2012"	"2012"	Suppressed	28744	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2013"	"2013"	Suppressed	28459	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2014"	"2014"	Suppressed	28462	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2015"	"2015"	Suppressed	28562	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2016"	"2016"	Suppressed	28362	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2017"	"2017"	Suppressed	28217	Suppressed	Suppressed
	"Van Wert County, OH"	"39161"	"2018"	"2018"	Suppressed	28281	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"1999"	"1999"	Suppressed	12735	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2000"	"2000"	Suppressed	12806	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2001"	"2001"	Suppressed	12966	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2002"	"2002"	Suppressed	13076	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2003"	"2003"	Suppressed	13260	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2004"	"2004"	Suppressed	13308	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2005"	"2005"	Suppressed	13370	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2006"	"2006"	Suppressed	13516	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2007"	"2007"	Suppressed	13566	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2008"	"2008"	Suppressed	13452	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2009"	"2009"	Suppressed	13474	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2010"	"2010"	Suppressed	13435	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2011"	"2011"	Suppressed	13367	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2012"	"2012"	Suppressed	13239	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2013"	"2013"	Suppressed	13276	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2014"	"2014"	Suppressed	13234	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2015"	"2015"	Suppressed	13048	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2016"	"2016"	Suppressed	12921	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2017"	"2017"	Suppressed	13092	Suppressed	Suppressed
	"Vinton County, OH"	"39163"	"2018"	"2018"	Suppressed	13139	Suppressed	Suppressed
	"Warren County, OH"	"39165"	"1999"	"1999"	Suppressed	152448	Suppressed	Suppressed
	"Warren County, OH"	"39165"	"2000"	"2000"	Suppressed	158383	Suppressed	Suppressed
	"Warren County, OH"	"39165"	"2001"	"2001"	Suppressed	167851	Suppressed	Suppressed
	"Warren County, OH"	"39165"	"2002"	"2002"	15	174833	Unreliable	Unreliable
	"Warren County, OH"	"39165"	"2003"	"2003"	18	181976	Unreliable	Unreliable
	"Warren County, OH"	"39165"	"2004"	"2004"	12	188904	Unreliable	Unreliable
	"Warren County, OH"	"39165"	"2005"	"2005"	25	195499	12.8	12.8
	"Warren County, OH"	"39165"	"2006"	"2006"	21	200630	10.5	10.3
	"Warren County, OH"	"39165"	"2007"	"2007"	22	205258	10.7	10.7
	"Warren County, OH"	"39165"	"2008"	"2008"	39	208640	18.7	18.6
	"Warren County, OH"	"39165"	"2009"	"2009"	27	211231	12.8	12.7
	"Warren County, OH"	"39165"	"2010"	"2010"	27	212693	12.7	13.0
	"Warren County, OH"	"39165"	"2011"	"2011"	34	214910	15.8	16.2
	"Warren County, OH"	"39165"	"2012"	"2012"	40	217241	18.4	18.6
	"Warren County, OH"	"39165"	"2013"	"2013"	32	219169	14.6	15.2
	"Warren County, OH"	"39165"	"2014"	"2014"	43	221659	19.4	20.9
	"Warren County, OH"	"39165"	"2015"	"2015"	46	224469	20.5	21.9
	"Warren County, OH"	"39165"	"2016"	"2016"	64	227063	28.2	30.2
	"Warren County, OH"	"39165"	"2017"	"2017"	90	228882	39.3	41.1
	"Warren County, OH"	"39165"	"2018"	"2018"	45	232173	19.4	20.8
	"Washington County, OH"	"39167"	"1999"	"1999"	Suppressed	63479	Suppressed	Suppressed
	"Washington County, OH"	"39167"	"2000"	"2000"	Suppressed	63251	Suppressed	Suppressed
	"Washington County, OH"	"39167"	"2001"	"2001"	Suppressed	62847	Suppressed	Suppressed
	"Washington County, OH"	"39167"	"2002"	"2002"	Suppressed	62638	Suppressed	Suppressed
	"Washington County, OH"	"39167"	"2003"	"2003"	Suppressed	62759	Suppressed	Suppressed
	"Washington County, OH"	"39167"	"2004"	"2004"	Suppressed	62924	Suppressed	Suppressed
	"Washington County, OH"	"39167"	"2005"	"2005"	Suppressed	62547	Suppressed	Suppressed
	"Washington County, OH"	"39167"	"2006"	"2006"	11	62387	Unreliable	Unreliable
	"Washington County, OH"	"39167"	"2007"	"2007"	Suppressed	62253	Suppressed	Suppressed
	"Washington County, OH"	"39167"	"2008"	"2008"	Suppressed	62040	Suppressed	Suppressed
	"Washington County, OH"	"39167"	"2009"	"2009"	Suppressed	61968	Suppressed	Suppressed
	"Washington County, OH"	"39167"	"2010"	"2010"	Suppressed	61778	Suppressed	Suppressed
	"Washington County, OH"	"39167"	"2011"	"2011"	Suppressed	61755	Suppressed	Suppressed
	"Washington County, OH"	"39167"	"2012"	"2012"	Suppressed	61475	Suppressed	Suppressed
	"Washington County, OH"	"39167"	"2013"	"2013"	Suppressed	61310	Suppressed	Suppressed
	"Washington County, OH"	"39167"	"2014"	"2014"	12	61213	Unreliable	Unreliable
	"Washington County, OH"	"39167"	"2015"	"2015"	12	61112	Unreliable	Unreliable
	"Washington County, OH"	"39167"	"2016"	"2016"	25	60610	41.2	42.9
	"Washington County, OH"	"39167"	"2017"	"2017"	19	60418	Unreliable	Unreliable
	"Washington County, OH"	"39167"	"2018"	"2018"	13	60155	Unreliable	Unreliable
	"Wayne County, OH"	"39169"	"1999"	"1999"	Suppressed	111191	Suppressed	Suppressed
	"Wayne County, OH"	"39169"	"2000"	"2000"	Suppressed	111564	Suppressed	Suppressed
	"Wayne County, OH"	"39169"	"2001"	"2001"	Suppressed	112161	Suppressed	Suppressed
	"Wayne County, OH"	"39169"	"2002"	"2002"	Suppressed	112684	Suppressed	Suppressed
	"Wayne County, OH"	"39169"	"2003"	"2003"	Suppressed	113067	Suppressed	Suppressed
	"Wayne County, OH"	"39169"	"2004"	"2004"	Suppressed	113240	Suppressed	Suppressed
	"Wayne County, OH"	"39169"	"2005"	"2005"	Suppressed	113603	Suppressed	Suppressed
	"Wayne County, OH"	"39169"	"2006"	"2006"	Suppressed	114263	Suppressed	Suppressed
	"Wayne County, OH"	"39169"	"2007"	"2007"	Suppressed	114224	Suppressed	Suppressed
	"Wayne County, OH"	"39169"	"2008"	"2008"	12	114610	Unreliable	Unreliable
	"Wayne County, OH"	"39169"	"2009"	"2009"	Suppressed	114588	Suppressed	Suppressed
	"Wayne County, OH"	"39169"	"2010"	"2010"	Suppressed	114520	Suppressed	Suppressed
	"Wayne County, OH"	"39169"	"2011"	"2011"	15	114611	Unreliable	Unreliable
	"Wayne County, OH"	"39169"	"2012"	"2012"	Suppressed	114848	Suppressed	Suppressed
	"Wayne County, OH"	"39169"	"2013"	"2013"	Suppressed	115071	Suppressed	Suppressed
	"Wayne County, OH"	"39169"	"2014"	"2014"	14	115537	Unreliable	Unreliable
	"Wayne County, OH"	"39169"	"2015"	"2015"	25	116063	21.5	21.3
	"Wayne County, OH"	"39169"	"2016"	"2016"	47	116470	40.4	44.6
	"Wayne County, OH"	"39169"	"2017"	"2017"	29	116038	25.0	28.5
	"Wayne County, OH"	"39169"	"2018"	"2018"	20	115967	17.2	19.5
	"Williams County, OH"	"39171"	"1999"	"1999"	Suppressed	39106	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2000"	"2000"	Suppressed	39188	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2001"	"2001"	Suppressed	39085	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2002"	"2002"	Suppressed	38959	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2003"	"2003"	Suppressed	38753	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2004"	"2004"	Suppressed	38719	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2005"	"2005"	Suppressed	38546	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2006"	"2006"	Suppressed	38547	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2007"	"2007"	Suppressed	38532	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2008"	"2008"	Suppressed	38297	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2009"	"2009"	Suppressed	37950	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2010"	"2010"	Suppressed	37642	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2011"	"2011"	Suppressed	37597	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2012"	"2012"	Suppressed	37513	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2013"	"2013"	Suppressed	37500	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2014"	"2014"	Suppressed	37291	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2015"	"2015"	Suppressed	37120	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2016"	"2016"	10	37017	Unreliable	Unreliable
	"Williams County, OH"	"39171"	"2017"	"2017"	Suppressed	36784	Suppressed	Suppressed
	"Williams County, OH"	"39171"	"2018"	"2018"	10	36804	Unreliable	Unreliable
	"Wood County, OH"	"39173"	"1999"	"1999"	Suppressed	120869	Suppressed	Suppressed
	"Wood County, OH"	"39173"	"2000"	"2000"	Suppressed	121065	Suppressed	Suppressed
	"Wood County, OH"	"39173"	"2001"	"2001"	Suppressed	122013	Suppressed	Suppressed
	"Wood County, OH"	"39173"	"2002"	"2002"	Suppressed	122206	Suppressed	Suppressed
	"Wood County, OH"	"39173"	"2003"	"2003"	Suppressed	122826	Suppressed	Suppressed
	"Wood County, OH"	"39173"	"2004"	"2004"	Suppressed	124149	Suppressed	Suppressed
	"Wood County, OH"	"39173"	"2005"	"2005"	Suppressed	124698	Suppressed	Suppressed
	"Wood County, OH"	"39173"	"2006"	"2006"	10	125027	Unreliable	Unreliable
	"Wood County, OH"	"39173"	"2007"	"2007"	Suppressed	125285	Suppressed	Suppressed
	"Wood County, OH"	"39173"	"2008"	"2008"	10	125275	Unreliable	Unreliable
	"Wood County, OH"	"39173"	"2009"	"2009"	11	125384	Unreliable	Unreliable
	"Wood County, OH"	"39173"	"2010"	"2010"	10	125488	Unreliable	Unreliable
	"Wood County, OH"	"39173"	"2011"	"2011"	Suppressed	126355	Suppressed	Suppressed
	"Wood County, OH"	"39173"	"2012"	"2012"	10	128200	Unreliable	Unreliable
	"Wood County, OH"	"39173"	"2013"	"2013"	Suppressed	129264	Suppressed	Suppressed
	"Wood County, OH"	"39173"	"2014"	"2014"	18	129590	Unreliable	Unreliable
	"Wood County, OH"	"39173"	"2015"	"2015"	26	129730	20.0	23.1
	"Wood County, OH"	"39173"	"2016"	"2016"	25	130219	19.2	22.3
	"Wood County, OH"	"39173"	"2017"	"2017"	19	130492	Unreliable	Unreliable
	"Wood County, OH"	"39173"	"2018"	"2018"	17	130696	Unreliable	Unreliable
	"Wyandot County, OH"	"39175"	"1999"	"1999"	Suppressed	22897	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2000"	"2000"	Suppressed	22908	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2001"	"2001"	Suppressed	22787	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2002"	"2002"	Suppressed	22813	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2003"	"2003"	Suppressed	22816	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2004"	"2004"	Suppressed	22914	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2005"	"2005"	Suppressed	22820	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2006"	"2006"	Suppressed	22729	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2007"	"2007"	Suppressed	22716	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2008"	"2008"	Suppressed	22642	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2009"	"2009"	Suppressed	22644	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2010"	"2010"	Suppressed	22615	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2011"	"2011"	Suppressed	22692	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2012"	"2012"	Suppressed	22607	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2013"	"2013"	Suppressed	22447	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2014"	"2014"	Suppressed	22353	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2015"	"2015"	Suppressed	22243	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2016"	"2016"	Suppressed	22118	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2017"	"2017"	Suppressed	22029	Suppressed	Suppressed
	"Wyandot County, OH"	"39175"	"2018"	"2018"	Suppressed	21935	Suppressed	Suppressed
"---"
"Dataset: Underlying Cause of Death, 1999-2018"
"Query Parameters:"
"Drug/Alcohol Induced Causes: Drug-induced causes"
"States: Ohio (39)"
"Group By: County; Year"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Apr 5, 2020 10:34:28 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2018 on CDC WONDER Online Database, released in 2020. Data are from the Multiple Cause of Death Files, 1999-2018, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Apr 5, 2020 10:34:28 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"4. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population."
"5. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."
"6. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"7. The population figures for year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018"
"postcensal series released by NCHS on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for"
"year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS"
"on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The"
"population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal"
"series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18,"
"2012. Population figures for 2010 are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race"
"estimates of the July 1 resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on"
"October 26, 2012. Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999"
"intercensal series of July 1 estimates. Population figures for the infant age groups are the number of live births."
"<br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from previously published reports, due to"
"use of the population estimates which were available at the time of release."
"8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
